ts_local,ts_server,slug,condition_id,inventory_yes,inventory_no,net_inventory,gross_inventory,cash,inventory_value,mark_to_market_pnl,yes_mid,no_mid,yes_fair_value,no_fair_value,yes_bid_quote,yes_ask_quote,no_bid_quote,no_ask_quote,fill_count_yes_buy,fill_count_yes_sell,fill_count_no_buy,fill_count_no_sell,total_fills,seconds_to_window_end,position_bias,crowd_activity,crowd_signal,realized_on_roll,action_name,policy_name,epsilon,state_slug,state_condition_id,state_yes_mid,state_no_mid,state_yes_spread,state_no_spread,state_yes_imbalance,state_no_imbalance,state_yes_mid_return_1s,state_no_mid_return_1s,state_seconds_to_window_end,state_net_inventory,state_gross_inventory,state_position_bias,state_crowd_signal,state_crowd_activity,state_mark_to_market_pnl,state_fill_count,state_key,action_index
2026-04-20T19:38:24.553829+00:00,2026-04-20T19:38:24.041589+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.747442,0.252558,0.675,0.754289,0.305,0.325,302,181,286,170,939,95.95841097831726,-0.8,898.5799999999999,0.3170557991497697,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.3170557991497697,-0.3170557991497697,0.007352941176470562,-0.015625,95.95841097831726,-20.0,90.0,-0.8,0.3170557991497697,898.5799999999999,-157.90659999999986,939,13|0|1|-3|1|1|1,1
2026-04-20T19:38:25.258052+00:00,2026-04-20T19:38:25.061777+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.746997,0.253003,0.675,0.749717,0.305,0.325,302,181,286,170,939,94.93822288513184,-0.8,930.3000000000001,0.27206277544878,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.27206277544878,-0.27206277544878,0.0,0.0,94.93822288513184,-20.0,90.0,-0.8,0.27206277544878,930.3000000000001,-157.90659999999986,939,13|0|1|-3|1|0|1,1
2026-04-20T19:38:25.979646+00:00,2026-04-20T19:38:25.048155+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.762936,0.237064,0.675,0.765281,0.305,0.325,302,181,286,170,939,94.9518449306488,-0.8,939.0500000000001,0.30288862772772385,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.28455971686651527,-0.3052439482582792,0.0,0.0,94.9518449306488,-20.0,90.0,-0.8,0.30288862772772385,939.0500000000001,-157.90659999999986,939,13|0|1|-3|1|0|1,2
2026-04-20T19:38:26.646501+00:00,2026-04-20T19:38:26.036245+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.742726,0.257274,0.675,0.75068,0.305,0.325,302,181,286,170,939,93.96375489234924,-0.8,998.32,0.6454042791890376,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.6454042791890376,-0.6454042791890376,0.0,0.0,93.96375489234924,-20.0,90.0,-0.8,0.6454042791890376,998.32,-157.90659999999986,939,13|0|1|-3|1|0|1,3
2026-04-20T19:38:27.347027+00:00,2026-04-20T19:38:27.038817+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.743311,0.256689,0.675,0.750904,0.305,0.325,302,181,286,170,939,92.96118307113647,-0.8,1565.62,0.8092768360138476,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.8092768360138476,-0.8092768360138476,0.0,0.0,92.96118307113647,-20.0,90.0,-0.8,0.8092768360138476,1565.62,-157.90659999999986,939,13|0|2|-3|1|0|2,0
2026-04-20T19:38:28.102731+00:00,2026-04-20T19:38:28.038767+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.74163,0.25837,0.675,0.74955,0.305,0.325,302,181,286,170,939,91.9612329006195,-0.8,756.99,0.8352852001176703,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.8419686014460911,-0.8444540557543349,0.0,0.0,91.9612329006195,-20.0,90.0,-0.8,0.8352852001176703,756.99,-157.90659999999986,939,13|0|2|-3|1|0|1,0
2026-04-20T19:38:28.934868+00:00,2026-04-20T19:38:28.106560+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.3,-157.90659999999986,0.685,0.315,0.744438,0.255562,0.675,0.753787,0.305,0.325,302,181,286,170,939,91.89344000816345,-0.8,803.14,0.9971089594922368,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,0.9848488575153111,-0.9844668028343042,0.0,0.0,91.89344000816345,-20.0,90.0,-0.8,0.9971089594922368,803.14,-157.90659999999986,939,13|0|2|-3|1|0|1,0
2026-04-20T19:38:29.578745+00:00,2026-04-20T19:38:29.036299+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.099999999999994,-158.10659999999984,0.695,0.305,0.730881,0.269119,0.685,0.733821,0.295,0.315,302,181,286,170,939,90.96370100975037,-0.8,575.06,-0.3998426789083463,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.695,0.305,0.01,0.01,-0.38585412061888225,0.3964417474054408,0.014598540145985162,-0.031746031746031744,90.96370100975037,-20.0,90.0,-0.8,-0.3998426789083463,575.06,-158.10659999999984,939,13|0|-1|-3|1|1|1,0
2026-04-20T19:38:30.281632+00:00,2026-04-20T19:38:30.042741+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.099999999999994,-158.10659999999984,0.695,0.305,0.779521,0.220479,0.685,0.781765,0.295,0.315,302,181,286,170,939,89.95725893974304,-0.8,628.61,0.4842375112893109,0.0,defensive,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.695,0.305,0.01,0.01,0.5244212195240329,-0.4774608439861682,0.0,0.0,89.95725893974304,-20.0,90.0,-0.8,0.4842375112893109,628.61,-158.10659999999984,939,13|0|1|-3|1|0|1,4
2026-04-20T19:38:31.017314+00:00,2026-04-20T19:38:31.094865+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.099999999999994,-158.10659999999984,0.695,0.305,0.760122,0.239878,0.685,0.764813,0.295,0.315,302,181,286,170,939,88.90513491630554,-0.8,734.5,0.4609621126965975,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.695,0.305,0.01,0.01,0.46907868190988566,-0.42833907649896624,0.0,0.0,88.90513491630554,-20.0,90.0,-0.8,0.4609621126965975,734.5,-158.10659999999984,939,13|0|1|-3|1|0|1,1
2026-04-20T19:38:31.829725+00:00,2026-04-20T19:38:31.070665+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,35.0,55.0,-20.0,90.0,-199.20659999999984,41.2,-158.00659999999982,0.69,0.31,0.719873,0.280127,0.698256,0.7,0.3,0.301744,302,181,286,170,939,88.92933511734009,-0.8,405.21,-0.7519804545791071,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.69,0.31,0.02,0.02,-0.7519804545791071,0.7519804545791071,-0.007194244604316502,0.016393442622950838,88.92933511734009,-20.0,90.0,-0.8,-0.7519804545791071,405.21,-158.00659999999982,939,13|0|-2|-3|1|-1|0,0
2026-04-20T19:38:32.712928+00:00,2026-04-20T19:38:32.225708+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,40.0,50.0,-10.0,90.0,-201.18915999999982,43.150000000000006,-158.0391599999998,0.685,0.315,0.682082,0.317918,0.675,0.695,0.305,0.330828,303,181,286,171,941,87.7742919921875,-0.4,58.12,-0.9786648313833449,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.685,0.315,0.01,0.01,-0.9786648313833449,0.9786648313833449,-0.007246376811594013,0.016129032258064502,87.7742919921875,-10.0,90.0,-0.4,-0.9786648313833449,58.12,-158.0391599999998,941,13|0|-2|-2|1|-1|0,0
2026-04-20T19:38:33.459341+00:00,2026-04-20T19:38:33.040360+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-204.56415999999982,46.675,-157.88915999999983,0.665,0.335,0.687263,0.312737,0.664482,0.67,0.33,0.335306,304,181,286,171,942,86.95964002609253,-0.2,494.53,0.520874544301929,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.665,0.335,0.01,0.01,0.5335279382232989,-0.5547299567219336,-0.03623188405797084,0.08064516129032273,86.95964002609253,-5.0,95.0,-0.2,0.520874544301929,494.53,-157.88915999999983,942,13|0|1|-1|1|-1|0,1
2026-04-20T19:38:34.170498+00:00,2026-04-20T19:38:34.074026+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-204.56415999999982,46.675,-157.88915999999983,0.665,0.335,0.665349,0.334651,0.66,0.67,0.33,0.34,304,181,286,171,942,85.92597389221191,-0.2,436.04999999999995,0.05483316133470932,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.665,0.335,0.01,0.01,0.05483316133470932,-0.05483316133470932,0.0,0.0,85.92597389221191,-5.0,95.0,-0.2,0.05483316133470932,436.04999999999995,-157.88915999999983,942,13|0|0|-1|1|0|0,0
2026-04-20T19:38:34.885374+00:00,2026-04-20T19:38:34.034159+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-204.56415999999982,46.675,-157.88915999999983,0.665,0.335,0.668605,0.331395,0.66,0.667081,0.332919,0.34,304,181,286,171,942,85.96584105491638,-0.2,316.01,0.25742856238726625,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.665,0.335,0.01,0.01,0.25742856238726625,-0.25742856238726625,-0.02919708029197088,0.06349206349206349,85.96584105491638,-5.0,95.0,-0.2,0.25742856238726625,316.01,-157.88915999999983,942,13|0|1|-1|1|-1|0,0
2026-04-20T19:38:35.584520+00:00,2026-04-20T19:38:35.033168+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,50.0,45.0,5.0,95.0,-206.16415999999984,48.225,-157.93915999999984,0.645,0.355,0.627481,0.372519,0.635,0.655,0.345,0.379885,305,181,286,172,944,84.96683192253113,0.2,261.08,0.7171748123180635,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.645,0.355,0.01,0.01,0.7171748123180635,-0.7171748123180635,-0.03007518796992481,0.05970149253731338,84.96683192253113,5.0,95.0,0.2,0.7171748123180635,261.08,-157.93915999999984,944,12|0|1|1|1|-1|0,0
2026-04-20T19:38:36.375270+00:00,2026-04-20T19:38:36.037393+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,55.0,40.0,15.0,95.0,-207.43973499999984,48.925000000000004,-158.51473499999983,0.595,0.405,0.572301,0.427699,0.585,0.605,0.395,0.461955,306,181,286,173,946,83.96260690689087,0.6,593.01,0.3738009425380308,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.595,0.405,0.01,0.01,0.31795442836011895,-0.40037307685725537,-0.07751937984496127,0.14084507042253525,83.96260690689087,15.0,95.0,0.6,0.3738009425380308,593.01,-158.51473499999983,946,11|0|1|2|1|-1|1,2
2026-04-20T19:38:37.161597+00:00,2026-04-20T19:38:37.039668+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,55.0,40.0,15.0,95.0,-207.43973499999984,48.925000000000004,-158.51473499999983,0.595,0.405,0.550516,0.449484,0.585,0.605,0.395,0.440191,306,181,286,173,946,82.96033191680908,0.6,673.62,0.8883662619317992,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.595,0.405,0.01,0.01,0.8424550655955615,-0.8793503480278423,0.0,0.0,82.96033191680908,15.0,95.0,0.6,0.8883662619317992,673.62,-158.51473499999983,946,11|0|2|2|1|0|1,0
2026-04-20T19:38:37.919051+00:00,2026-04-20T19:38:37.033777+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,55.0,40.0,15.0,95.0,-207.43973499999984,48.925000000000004,-158.51473499999983,0.595,0.405,0.55073,0.44927,0.585,0.605,0.395,0.478319,306,181,286,173,946,82.9662230014801,0.6,933.21,0.9349213722234185,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.595,0.405,0.01,0.01,0.9230647157774463,-0.9210603445468459,-0.07751937984496127,0.14084507042253525,82.9662230014801,15.0,95.0,0.6,0.9349213722234185,933.21,-158.51473499999983,946,11|0|2|2|1|-1|1,0
2026-04-20T19:38:38.626187+00:00,2026-04-20T19:38:38.036111+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,50.0,45.0,5.0,95.0,-206.38973499999983,48.075,-158.3147349999998,0.615,0.385,0.59852,0.40148,0.612693,0.62,0.38,0.387347,306,182,287,173,948,81.9638888835907,0.2,434.39,0.7938075602290519,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.615,0.385,0.01,0.01,0.7865827231460573,-0.7826157670949605,0.03361344537815136,-0.04938271604938271,81.9638888835907,5.0,95.0,0.2,0.7938075602290519,434.39,-158.3147349999998,948,12|0|2|1|1|1|0,0
2026-04-20T19:38:39.406202+00:00,2026-04-20T19:38:39.092715+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.626705,0.373295,0.625199,0.63,0.37,0.374801,306,183,288,173,950,80.90728497505188,-0.2,1365.04,0.08641505010842176,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,0.08641505010842176,-0.08641505010842176,0.016260162601626105,-0.025974025974025983,80.90728497505188,-5.0,95.0,-0.2,0.08641505010842176,1365.04,-158.31473499999984,950,12|0|0|-1|1|1|2,0
2026-04-20T19:38:40.130677+00:00,2026-04-20T19:38:40.032867+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.646757,0.353243,0.615,0.649261,0.365,0.385,306,183,288,173,950,79.96713304519653,-0.2,864.24,-0.4967981528386321,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,-0.5125907468193688,0.41273748517465925,0.016260162601626105,-0.025974025974025983,79.96713304519653,-5.0,95.0,-0.2,-0.4967981528386321,864.24,-158.31473499999984,950,12|0|-1|-1|1|1|1,2
2026-04-20T19:38:40.818591+00:00,2026-04-20T19:38:40.030149+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.626063,0.373937,0.62,0.63,0.37,0.38,306,183,288,173,950,79.96985101699829,-0.2,1102.6,-0.6397921509262793,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,-0.6447135369600578,0.6421263426178773,0.016260162601626105,-0.025974025974025983,79.96985101699829,-5.0,95.0,-0.2,-0.6397921509262793,1102.6,-158.31473499999984,950,12|0|-1|-1|1|1|1,3
2026-04-20T19:38:41.627449+00:00,2026-04-20T19:38:41.038166+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.614417,0.385583,0.615,0.635,0.365,0.391699,306,183,288,173,950,78.96183395385742,-0.2,1091.1399999999999,-0.6505866750644534,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,-0.6725751483131075,0.6615912182939784,0.0,0.0,78.96183395385742,-5.0,95.0,-0.2,-0.6505866750644534,1091.1399999999999,-158.31473499999984,950,12|0|-1|-1|1|0|1,0
2026-04-20T19:38:42.307183+00:00,2026-04-20T19:38:42.041940+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.664995,0.335005,0.615,0.669918,0.365,0.385,306,183,288,173,950,77.95806002616882,-0.2,803.5050000000001,0.6069893176415024,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,0.5422668804386406,-0.6379471858622174,0.0,0.0,77.95806002616882,-5.0,95.0,-0.2,0.6069893176415024,803.5050000000001,-158.31473499999984,950,12|0|1|-1|1|0|1,2
2026-04-20T19:38:43.075345+00:00,2026-04-20T19:38:43.120033+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.875,-158.31473499999984,0.625,0.375,0.640918,0.359082,0.615,0.649998,0.365,0.385,306,183,288,173,950,76.87996697425842,-0.2,1040.3500000000001,0.9533416583595525,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.625,0.375,0.01,0.01,0.9579465881103008,-0.9583488783660974,0.0,0.0,76.87996697425842,-5.0,95.0,-0.2,0.9533416583595525,1040.3500000000001,-158.31473499999984,950,12|0|2|-1|1|0|1,0
2026-04-20T19:38:43.752313+00:00,2026-04-20T19:38:43.037725+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.825,-158.36473499999983,0.635,0.365,0.657468,0.342532,0.625,0.670622,0.355,0.375,306,183,288,173,950,76.96227502822876,-0.2,418.39,0.5154281890102536,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.635,0.365,0.01,0.01,0.5154281890102536,-0.5154281890102536,0.016000000000000014,-0.026666666666666727,76.96227502822876,-5.0,95.0,-0.2,0.5154281890102536,418.39,-158.36473499999983,950,12|0|1|-1|1|1|0,1
2026-04-20T19:38:44.468026+00:00,2026-04-20T19:38:44.041295+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.825,-158.36473499999983,0.635,0.365,0.648038,0.351962,0.625,0.655498,0.355,0.375,306,183,288,173,950,75.9587049484253,-0.2,310.74,0.8087897341778935,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.635,0.365,0.01,0.01,0.7960347121048965,-0.7893635114803429,0.0,0.0,75.9587049484253,-5.0,95.0,-0.2,0.8087897341778935,310.74,-158.36473499999983,950,12|0|2|-1|1|0|0,0
2026-04-20T19:38:45.176782+00:00,2026-04-20T19:38:45.066467+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.775000000000006,-158.41473499999984,0.645,0.355,0.679428,0.320572,0.635,0.689599,0.345,0.365,306,183,288,173,950,74.93353295326233,-0.2,339.84,0.28362234592562396,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.645,0.355,0.01,0.01,0.279665932026447,-0.2581531477720702,0.015748031496062964,-0.0273972602739726,74.93353295326233,-5.0,95.0,-0.2,0.28362234592562396,339.84,-158.41473499999984,950,12|0|1|-1|1|1|0,2
2026-04-20T19:38:45.913357+00:00,2026-04-20T19:38:45.043614+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.775000000000006,-158.41473499999984,0.645,0.355,0.661938,0.338062,0.635,0.674171,0.345,0.365,306,183,288,173,950,74.95638608932495,-0.2,347.36,0.2976764761117764,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.645,0.355,0.01,0.01,0.2859084998226741,-0.3612638904478617,0.015748031496062964,-0.0273972602739726,74.95638608932495,-5.0,95.0,-0.2,0.2976764761117764,347.36,-158.41473499999984,950,12|0|1|-1|1|1|0,3
2026-04-20T19:38:46.718119+00:00,2026-04-20T19:38:46.127584+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.775000000000006,-158.41473499999984,0.645,0.355,0.656219,0.343781,0.635,0.662706,0.345,0.365,306,183,288,173,950,73.8724160194397,-0.2,209.5,0.6987112171837708,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.645,0.355,0.01,0.01,0.6987112171837708,-0.6987112171837708,0.0,0.0,73.8724160194397,-5.0,95.0,-0.2,0.6987112171837708,209.5,-158.41473499999984,950,12|0|1|-1|1|0|0,0
2026-04-20T19:38:47.446138+00:00,2026-04-20T19:38:47.035796+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.75,-158.43973499999984,0.65,0.35,0.64219,0.35781,0.64,0.651604,0.348299,0.36,306,183,288,173,950,72.96420407295227,-0.2,782.95,-0.4817337685095147,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.65,0.35,0.02,0.02,-0.4961857169966475,0.4864401315365272,0.007751937984496138,-0.014084507042253502,72.96420407295227,-5.0,95.0,-0.2,-0.4817337685095147,782.95,-158.43973499999984,950,13|0|-1|-1|1|1|1,0
2026-04-20T19:38:48.136697+00:00,2026-04-20T19:38:48.032056+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.725,-158.46473499999985,0.655,0.345,0.659115,0.340885,0.65,0.66,0.34,0.35,306,183,288,173,950,71.96794390678406,-0.2,649.94,-0.7307288955528127,0.0,neutral,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.655,0.345,0.01,0.01,-0.7404342382508322,0.7364095884888517,0.015503875968992276,-0.028169014084507116,71.96794390678406,-5.0,95.0,-0.2,-0.7307288955528127,649.94,-158.46473499999985,950,13|0|-1|-1|1|1|1,1
2026-04-20T19:38:48.854679+00:00,2026-04-20T19:38:48.039957+00:00,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,45.0,50.0,-5.0,95.0,-205.18973499999984,46.725,-158.46473499999985,0.655,0.345,0.66435,0.33565,0.65,0.66,0.34,0.35,306,183,288,173,950,71.96004295349121,-0.2,633.1500000000001,-0.8137507534578826,0.0,defensive,q_learning,0.03,btc-updown-5m-1776713700,0xcc9128f4097904f0dc71823192283fad7ba9074fee058710ded677027c2b9937,0.655,0.345,0.01,0.01,-0.8071627094417534,0.8092829655226575,0.007692307692307665,-0.014285714285714346,71.96004295349121,-5.0,95.0,-0.2,-0.8137507534578826,633.1500000000001,-158.46473499999985,950,13|0|-2|-1|1|1|1,4
